State,District,N,P,K,pH,Temperature,Humidity,Rainfall,Crop,Source
National Benchmark,Benchmark,44.0,74.0,85.0,7.15,20.19,19.64,78.26,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,24.0,55.0,78.0,6.65,17.3,15.15,75.58,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,29.0,77.0,75.0,7.78,17.5,15.48,72.94,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,20.0,60.0,78.0,6.36,18.17,14.7,90.78,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,56.0,67.0,78.0,8.26,17.57,16.72,77.82,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,37.0,66.0,85.0,6.46,20.93,18.91,78.07,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,49.0,71.0,76.0,6.61,19.71,17.64,85.58,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,59.0,69.0,80.0,8.17,19.08,17.87,69.41,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,20.0,79.0,77.0,7.65,18.55,16.03,76.33,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,24.0,56.0,85.0,6.55,18.2,17.41,80.64,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,51.0,72.0,75.0,7.1,18.89,14.99,80.11,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,57.0,73.0,85.0,7.36,18.49,14.72,91.95,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,22.0,64.0,82.0,6.47,19.49,17.17,87.51,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,52.0,73.0,79.0,7.84,17.26,18.75,94.0,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,29.0,75.0,75.0,7.06,19.62,18.71,88.46,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,44.0,59.0,78.0,7.6,20.68,19.85,84.78,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,41.0,69.0,82.0,6.72,20.02,16.63,68.98,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,52.0,56.0,85.0,6.82,20.12,14.44,88.68,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,34.0,76.0,80.0,7.99,20.66,15.85,65.24,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,42.0,74.0,83.0,7.55,19.26,14.28,65.78,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,34.0,71.0,79.0,7.73,17.93,15.86,74.64,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,27.0,73.0,79.0,7.35,19.16,15.84,82.7,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,30.0,70.0,79.0,7.31,20.27,19.97,69.64,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,57.0,57.0,75.0,7.79,17.09,18.25,87.27,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,27.0,79.0,82.0,6.31,17.07,17.54,70.87,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,32.0,71.0,85.0,6.4,20.63,14.44,92.07,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,31.0,76.0,82.0,7.6,20.82,17.85,79.21,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,33.0,75.0,84.0,7.22,19.46,18.73,68.81,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,47.0,80.0,77.0,7.56,17.18,16.43,72.85,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,54.0,62.0,80.0,7.49,17.49,16.39,79.46,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,47.0,79.0,78.0,6.61,17.48,14.76,65.11,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,35.0,57.0,83.0,7.48,19.48,17.45,80.5,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,53.0,73.0,77.0,7.33,19.71,18.1,73.64,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,45.0,61.0,78.0,6.49,19.49,16.06,81.53,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,37.0,78.0,79.0,7.79,19.95,14.83,88.68,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,30.0,75.0,81.0,6.41,19.42,16.8,68.5,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,37.0,55.0,82.0,8.42,19.46,18.02,78.45,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,53.0,65.0,76.0,8.72,20.19,16.42,77.34,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,22.0,60.0,85.0,7.81,18.84,14.74,94.78,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,60.0,61.0,78.0,6.32,20.71,19.84,94.04,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,42.0,67.0,77.0,7.11,18.99,15.94,78.7,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,39.0,76.0,76.0,8.14,19.97,15.57,69.16,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,35.0,63.0,76.0,7.71,17.82,17.61,90.82,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,30.0,65.0,82.0,7.1,20.71,15.28,76.78,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,57.0,56.0,78.0,8.86,17.34,18.76,67.95,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,48.0,65.0,78.0,7.86,17.44,14.34,73.09,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,36.0,56.0,83.0,7.45,18.9,19.76,69.1,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,40.0,58.0,75.0,7.17,18.59,14.78,89.61,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,49.0,69.0,82.0,7.26,18.32,15.36,81.79,chickpea,Kaggle Benchmark
National Benchmark,Benchmark,13.0,60.0,25.0,5.69,17.14,20.6,128.26,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,25.0,70.0,16.0,5.76,19.63,18.91,106.36,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,31.0,55.0,22.0,5.87,22.91,21.34,109.23,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,40.0,64.0,16.0,5.93,16.43,24.24,140.37,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,2.0,61.0,20.0,5.96,22.14,23.02,76.64,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,26.0,65.0,22.0,5.95,17.85,18.78,143.1,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,17.0,57.0,21.0,5.79,19.88,20.32,60.92,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,26.0,80.0,18.0,5.58,19.33,23.33,104.78,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,17.0,59.0,17.0,5.69,18.42,23.43,132.98,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,59.0,22.0,5.79,21.81,23.21,130.06,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,28.0,58.0,24.0,5.75,19.73,18.28,143.76,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,25.0,57.0,19.0,5.57,17.15,19.87,88.0,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,28.0,80.0,17.0,5.81,19.62,18.67,144.16,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,25.0,60.0,22.0,5.89,21.63,21.18,134.36,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,12.0,78.0,23.0,6.0,16.07,18.72,88.07,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,6.0,77.0,25.0,5.79,20.61,24.36,69.64,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,22.0,79.0,17.0,5.91,21.42,20.4,116.52,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,80.0,15.0,5.79,19.07,21.21,86.22,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,10.0,55.0,23.0,5.73,21.19,19.63,137.19,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,23.0,65.0,20.0,5.83,23.04,22.43,108.37,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,19.0,78.0,16.0,5.97,20.65,23.11,67.72,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,19.0,65.0,25.0,5.63,18.1,18.29,144.79,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,22.0,70.0,19.0,5.52,18.24,21.08,69.45,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,37.0,64.0,22.0,5.95,17.48,18.83,121.94,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,11.0,71.0,17.0,5.75,19.92,21.47,82.69,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,18.0,79.0,20.0,5.88,20.28,23.24,139.75,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,21.0,63.0,17.0,5.98,15.77,19.23,108.34,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,24.0,80.0,22.0,5.64,16.71,19.18,96.77,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,34.0,60.0,22.0,5.64,17.66,18.15,100.67,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,16.0,75.0,21.0,5.68,18.51,23.62,87.05,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,17.0,77.0,23.0,5.67,24.51,20.82,64.19,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,37.0,72.0,18.0,5.72,18.88,24.54,105.41,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,40.0,73.0,20.0,5.81,21.59,20.32,61.14,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,9.0,77.0,17.0,5.78,20.12,24.45,106.16,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,1.0,62.0,23.0,5.61,15.44,18.37,139.03,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,33.0,59.0,22.0,5.95,22.64,21.59,122.39,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,23.0,59.0,19.0,5.85,21.99,24.87,129.57,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,6.0,62.0,22.0,5.82,20.53,18.09,120.45,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,25.0,63.0,20.0,5.5,15.79,21.15,95.17,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,7.0,79.0,23.0,5.82,19.64,19.69,96.66,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,8.0,72.0,17.0,5.71,20.57,19.75,87.88,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,64.0,15.0,5.51,20.16,24.84,138.24,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,28.0,66.0,23.0,6.0,21.54,24.25,120.69,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,32.0,57.0,18.0,5.7,15.54,23.76,107.39,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,56.0,22.0,5.83,19.92,20.7,108.64,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,17.0,77.0,24.0,5.57,20.77,18.93,109.02,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,0.0,65.0,15.0,5.65,23.46,23.22,95.84,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,13.0,72.0,21.0,5.82,24.32,21.03,60.28,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,34.0,60.0,23.0,5.66,20.13,24.97,100.05,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,9.0,80.0,19.0,5.95,21.81,18.57,125.1,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,11.0,72.0,20.0,5.95,19.52,24.93,113.33,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,3.0,67.0,24.0,5.52,17.0,19.91,103.29,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,35.0,69.0,23.0,5.58,16.79,24.97,75.45,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,3.0,77.0,25.0,5.61,24.85,22.89,62.21,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,23.0,62.0,19.0,5.61,16.52,20.46,98.78,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,22.0,71.0,17.0,5.51,18.15,19.39,107.69,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,31.0,79.0,25.0,5.9,23.19,22.31,63.38,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,34.0,59.0,18.0,5.74,23.38,21.99,87.67,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,12.0,63.0,17.0,5.72,18.36,19.38,138.41,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,56.0,20.0,5.54,19.26,20.51,94.95,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,7.0,63.0,24.0,5.86,22.95,24.04,107.73,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,24.0,67.0,22.0,5.62,20.12,22.9,104.63,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,11.0,71.0,24.0,5.61,21.14,22.72,141.61,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,37.0,74.0,15.0,5.58,24.92,18.23,62.71,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,25.0,76.0,24.0,5.57,15.33,24.92,135.33,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,34.0,66.0,17.0,5.89,18.81,21.28,125.08,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,20.0,69.0,15.0,5.93,23.44,22.77,107.41,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,37.0,65.0,16.0,5.68,22.84,18.97,63.59,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,18.0,74.0,15.0,5.71,24.9,22.28,146.47,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,4.0,67.0,25.0,5.95,23.79,24.36,119.64,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,37.0,56.0,25.0,5.77,22.06,19.6,126.73,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,5.0,59.0,15.0,5.97,18.87,20.18,134.18,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,11.0,61.0,21.0,5.53,18.62,23.02,135.34,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,22.0,80.0,20.0,5.67,23.01,18.87,100.12,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,12.0,61.0,19.0,5.66,19.33,24.14,68.51,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,5.0,74.0,21.0,5.59,16.24,21.36,66.97,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,69.0,22.0,5.93,17.92,24.91,69.15,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,31.0,75.0,18.0,5.82,15.47,21.44,88.89,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,36.0,68.0,20.0,5.86,17.06,23.77,81.83,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,5.0,65.0,16.0,5.87,21.33,18.49,109.1,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,32.0,79.0,15.0,5.71,23.91,20.75,81.6,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,11.0,78.0,22.0,5.94,23.9,22.74,112.66,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,0.0,55.0,22.0,5.92,22.99,20.58,143.86,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,14.0,59.0,15.0,5.78,21.35,22.91,146.45,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,29.0,68.0,23.0,5.83,24.16,19.28,116.73,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,32.0,68.0,19.0,5.51,24.63,18.18,149.74,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,17.0,64.0,17.0,5.66,21.02,24.94,124.61,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,13.0,69.0,19.0,5.86,17.31,20.02,115.2,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,14.0,67.0,22.0,5.62,23.83,24.75,84.64,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,9.0,69.0,20.0,5.59,19.31,23.96,129.34,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,20.0,73.0,22.0,5.98,16.04,22.33,130.39,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,40.0,78.0,20.0,5.67,19.19,20.83,80.15,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,72.0,23.0,5.96,19.93,21.8,64.03,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,14.0,67.0,15.0,5.69,19.56,24.67,139.29,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,7.0,56.0,18.0,5.7,18.31,24.33,76.14,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,65.0,18.0,5.6,20.11,23.22,73.36,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,30.0,63.0,16.0,5.53,23.61,21.91,100.6,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,37.0,70.0,25.0,5.82,19.73,24.89,84.06,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,27.0,63.0,19.0,5.56,20.93,21.19,133.19,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,22.0,60.0,24.0,5.63,18.78,20.25,104.26,kidneybeans,Kaggle Benchmark
National Benchmark,Benchmark,3.0,72.0,24.0,6.03,36.51,57.93,122.65,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,40.0,59.0,23.0,5.27,36.89,62.73,163.73,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,33.0,73.0,23.0,5.99,29.24,59.39,103.33,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,27.0,57.0,24.0,6.09,27.34,43.36,142.33,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,10.0,79.0,18.0,5.62,21.06,55.47,184.62,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,30.0,75.0,25.0,6.45,30.33,42.35,149.3,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,40.0,70.0,20.0,5.62,31.8,45.03,147.04,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,38.0,55.0,19.0,5.86,33.18,38.23,198.83,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,35.0,58.0,20.0,5.76,29.39,63.48,90.05,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,38.0,61.0,21.0,4.7,30.27,67.39,127.78,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,33.0,58.0,24.0,5.27,35.46,68.76,108.63,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,56.0,17.0,7.45,33.8,40.03,176.62,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,31.0,72.0,17.0,5.83,28.69,49.47,96.36,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,80.0,20.0,7.34,31.24,56.67,122.01,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,27.0,72.0,17.0,6.35,28.98,57.23,120.74,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,40.0,62.0,19.0,4.7,27.32,34.14,96.52,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,18.0,58.0,16.0,4.96,21.48,38.8,180.38,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,3.0,68.0,16.0,4.96,18.32,34.7,107.47,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,26.0,67.0,24.0,5.64,36.98,37.74,161.48,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,70.0,20.0,5.61,24.8,40.12,121.56,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,24.0,63.0,19.0,4.68,19.35,55.97,194.59,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,9.0,76.0,25.0,5.71,28.88,50.12,179.22,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,55.0,19.0,6.41,19.54,47.19,192.44,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,28.0,75.0,21.0,6.01,24.77,50.55,114.28,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,71.0,24.0,4.95,18.33,38.41,139.65,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,24.0,70.0,21.0,5.52,19.15,45.37,132.77,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,38.0,72.0,21.0,5.9,28.23,49.44,186.5,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,9.0,66.0,21.0,5.72,30.12,34.13,157.09,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,34.0,56.0,17.0,4.55,33.41,35.43,139.67,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,1.0,76.0,19.0,6.67,24.19,46.69,177.34,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,6.0,69.0,19.0,4.75,26.89,41.7,94.47,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,26.0,73.0,21.0,4.95,31.33,57.97,161.78,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,27.0,61.0,18.0,5.27,33.31,67.08,108.51,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,27.0,71.0,23.0,7.11,23.45,46.49,150.87,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,36.0,61.0,21.0,5.62,34.54,39.04,168.59,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,17.0,73.0,18.0,5.63,19.5,34.51,197.38,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,26.0,72.0,22.0,4.67,28.77,37.58,91.72,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,17.0,64.0,16.0,7.16,30.98,32.25,180.72,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,14.0,74.0,19.0,6.62,18.4,36.83,93.12,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,39.0,60.0,15.0,5.0,35.09,30.99,116.91,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,6.0,66.0,15.0,6.35,34.93,30.4,159.26,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,8.0,59.0,18.0,6.22,29.51,35.72,187.9,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,2.0,67.0,18.0,5.92,34.52,47.53,129.01,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,1.0,76.0,17.0,6.01,28.43,52.1,147.04,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,73.0,19.0,4.68,18.42,34.81,163.27,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,23.0,75.0,25.0,7.08,31.08,47.2,91.31,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,32.0,70.0,20.0,6.21,20.89,46.25,195.57,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,28.0,59.0,22.0,7.05,30.91,52.8,170.99,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,5.0,62.0,23.0,4.72,27.93,66.45,145.37,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,36.0,67.0,25.0,6.42,35.95,36.53,136.05,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,1.0,66.0,23.0,4.8,19.54,56.93,173.17,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,24.0,73.0,20.0,4.61,19.64,32.32,176.41,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,17.0,67.0,18.0,5.61,31.22,56.47,129.2,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,5.0,55.0,18.0,7.32,33.51,45.71,126.67,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,5.0,56.0,24.0,5.02,24.81,45.01,188.49,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,37.0,77.0,17.0,5.62,36.21,31.95,191.07,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,13.0,73.0,20.0,5.39,30.5,35.49,162.59,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,6.0,63.0,23.0,5.91,26.02,49.95,160.33,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,16.0,77.0,22.0,6.57,31.48,35.64,100.55,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,25.0,64.0,20.0,4.81,33.15,32.46,105.04,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,34.0,75.0,24.0,4.76,23.5,51.29,192.3,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,20.0,77.0,23.0,5.18,34.87,38.84,148.25,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,35.0,80.0,25.0,4.9,28.09,44.93,197.11,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,14.0,75.0,24.0,6.44,24.55,57.34,118.36,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,36.0,80.0,21.0,7.07,33.65,48.41,100.47,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,7.0,77.0,18.0,6.66,20.56,60.55,191.09,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,29.0,78.0,25.0,5.98,19.96,59.33,195.79,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,30.0,60.0,21.0,5.46,28.88,62.49,182.27,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,20.0,74.0,16.0,4.76,36.04,43.61,159.89,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,19.0,57.0,23.0,7.34,23.67,47.29,141.13,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,3.0,60.0,19.0,4.82,25.75,40.72,100.78,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,5.0,77.0,19.0,6.24,31.09,66.69,175.93,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,5.0,68.0,20.0,5.0,18.73,61.33,139.87,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,37.0,73.0,21.0,5.56,29.5,63.47,189.52,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,9.0,59.0,24.0,4.75,20.44,39.37,137.23,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,20.0,72.0,15.0,7.31,36.0,56.01,134.86,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,31.0,56.0,23.0,5.66,31.47,35.39,174.57,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,0.0,70.0,21.0,4.67,36.3,56.03,101.61,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,21.0,74.0,15.0,6.47,29.49,67.11,153.25,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,13.0,67.0,18.0,5.38,30.58,34.76,177.58,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,27.0,74.0,20.0,5.86,24.69,59.97,91.96,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,29.0,72.0,24.0,6.96,23.17,36.68,162.59,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,5.0,68.0,20.0,6.12,19.04,33.11,155.37,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,39.0,57.0,19.0,6.42,29.32,45.93,165.41,pigeonpeas,Kaggle Benchmark
National Benchmark,Benchmark,22.0,62.0,16.0,4.83,34.65,54.32,180.9,pigeonpeas,Kaggle Benchmark
